Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll 
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_491.jpg,-0.544876915114,0.2,0,0.3899,59.4592,101.8906,0.5417,48.462,-0.0006
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_532.jpg,-0.544876915114,0.2,0,0.3899,59.4592,101.8906,0.5417,48.462,-0.0006
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_585.jpg,-0.608855467694,0.2,0,0.3977,59.4751,101.9083,0.5448,48.5448,-0.0004
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_625.jpg,-0.497784555863,0.2,0,0.393,59.4854,101.9198,0.5331,48.4598,0.0016
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_714.jpg,-0.420979586568,0.2,0,0.4137,59.5179,101.9561,0.5173,48.6264,0.0002
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_754.jpg,-0.420979586568,0.2,0,0.4137,59.5179,101.9561,0.5173,48.6264,0.0002
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_805.jpg,-0.292730412976,0.2,0,0.4403,59.5352,101.9756,0.529,48.7577,-0.0004
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_872.jpg,-0.0908876992818,0.2,0,0.4397,59.5646,102.0087,0.5385,48.6436,0.0015
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_909.jpg,-0.0908876992818,0.2,0,0.4397,59.5646,102.0087,0.5385,48.6436,0.0015
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_26_950.jpg,-0.0469436773162,0.2,0,0.4428,59.5819,102.0282,0.5191,48.6328,0.0018
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_043.jpg,-0.0258544991445,0.2,0,0.4607,59.6179,102.0687,0.4939,48.5749,0.0001
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_090.jpg,-0.0258544991445,0.2,0,0.4607,59.6179,102.0687,0.4939,48.5749,0.0001
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_127.jpg,-0.0610747304802,0.2,0,0.4833,59.6369,102.0902,0.4999,48.5732,0.0006
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_207.jpg,0.535833564149,0.2,0,0.4875,59.6688,102.1262,0.4944,48.6175,-0.0005
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_244.jpg,0.535833564149,0.2,0,0.4875,59.6688,102.1262,0.4944,48.6175,-0.0005
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_278.jpg,0.681429910219,0.2,0,0.4999,59.6883,102.1482,0.4871,48.5593,0.0003
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_372.jpg,0.640500358932,0.2,0,0.515,59.7219,102.1861,0.4903,48.5787,-0.0005
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_408.jpg,0.640500358932,0.2,0,0.515,59.7219,102.1861,0.4903,48.5787,-0.0005
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_443.jpg,0.720507148369,0.2,0,0.53,59.7425,102.2097,0.4959,48.6527,0.0006
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_541.jpg,0.810992210958,0.2,0,0.544,59.785,102.2584,0.5142,48.8689,-0.0005
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_585.jpg,0.810992210958,0.2,0,0.544,59.785,102.2584,0.5142,48.8689,-0.0005
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_628.jpg,1.07067762347,0.2,0,0.5536,59.8068,102.2837,0.5277,48.9547,-0.0004
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_666.jpg,0.993099433555,0.2,0,0.5645,59.8215,102.3006,0.5331,48.9514,0.0
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_757.jpg,1.40262772778,0.2,0,0.5769,59.866,102.3524,0.5355,49.0356,0.0
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_794.jpg,1.40262772778,0.2,0,0.5769,59.866,102.3524,0.5355,49.0356,0.0
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_827.jpg,1.43663562274,0.2,0,0.5904,59.8889,102.3791,0.5408,49.0806,-0.0003
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_921.jpg,1.65730659583,0.2,0,0.6079,59.928,102.4249,0.5556,49.2194,-0.0006
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_27_960.jpg,1.65730659583,0.2,0,0.6079,59.928,102.4249,0.5556,49.2194,-0.0006
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_001.jpg,1.77858229563,0.2,0,0.6123,59.9517,102.4529,0.5593,49.4398,-0.0008
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_044.jpg,1.8994071417,0.2,0,0.6177,59.9677,102.472,0.5634,49.6104,-0.0004
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_109.jpg,2.50106096516,0.2,0,0.6368,60.0002,102.5112,0.5766,49.8439,0.0017
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_159.jpg,2.36734238072,0.2,0,0.6493,60.025,102.5412,0.5853,49.9241,0.0042
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_203.jpg,2.36734238072,0.2,0,0.6493,60.025,102.5412,0.5853,49.9241,0.0042
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_244.jpg,2.47348383566,0.2,0,0.6486,60.0496,102.5715,0.5813,50.0199,0.009
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_279.jpg,2.75943189979,0.2,0,0.667,60.0661,102.5919,0.5789,50.1838,0.0109
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_372.jpg,3.35965843286,0.2,0,0.678,60.1081,102.6439,0.5701,50.3307,0.0175
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_409.jpg,3.35965843286,0.2,0,0.678,60.1081,102.6439,0.5701,50.3307,0.0175
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_446.jpg,3.46329613592,0.2,0,0.6745,60.1331,102.6753,0.5506,50.5195,0.023
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_541.jpg,3.64107932698,0.2,0,0.7089,60.1849,102.7409,0.5461,50.7375,0.0344
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_582.jpg,3.64107932698,0.2,0,0.7089,60.1849,102.7409,0.5461,50.7375,0.0344
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_626.jpg,3.66590822243,0.2,0,0.7156,60.2108,102.7742,0.5354,50.8731,0.0414
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_664.jpg,4.19487998289,0.2,0,0.7139,60.2279,102.7964,0.5177,50.9529,0.0477
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_754.jpg,4.5589455531,0.2,0,0.7373,60.2805,102.8651,0.4962,51.3954,0.0629
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_790.jpg,4.5589455531,0.2,0,0.7373,60.2805,102.8651,0.4962,51.3954,0.0629
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_826.jpg,4.87155061679,0.2,0,0.7304,60.3067,102.9,0.4779,51.6393,0.0744
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_923.jpg,5.49968358469,0.2,0,0.7463,60.3508,102.9596,0.4548,52.0667,0.0948
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_963.jpg,5.49968358469,0.2,0,0.7463,60.3508,102.9596,0.4548,52.0667,0.0948
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_28_993.jpg,5.3763454417,0.2,0,0.7628,60.3773,102.9962,0.4426,52.3187,0.1089
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_025.jpg,5.35367379847,0.2,0,0.7639,60.3951,103.0211,0.4395,52.5481,0.12
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_082.jpg,5.56290416438,0.2,0,0.7658,60.4213,103.0582,0.4159,52.8727,0.1365
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_120.jpg,5.56290416438,0.2,0,0.7658,60.4213,103.0582,0.4159,52.8727,0.1365
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_156.jpg,5.49693711492,0.2,0,0.7821,60.448,103.0963,0.4088,53.2305,0.1522
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_196.jpg,5.7994088277,0.2,0,0.7883,60.4657,103.1221,0.4037,53.4731,0.1635
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_240.jpg,5.85403200544,0.2,0,0.7782,60.483,103.1475,0.3814,53.6995,0.1753
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_279.jpg,5.76279492972,0.2,0,0.7953,60.5092,103.1862,0.3578,53.9964,0.1915
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_329.jpg,6.20152261042,0.2,0,0.8034,60.5265,103.2123,0.3416,54.2215,0.2033
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_366.jpg,6.20152261042,0.2,0,0.8034,60.5265,103.2123,0.3416,54.2215,0.2033
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_413.jpg,6.05869806794,0.2,0,0.803,60.553,103.2524,0.3327,54.5094,0.2184
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_445.jpg,6.28101590849,0.2,0,0.8209,60.5706,103.2796,0.3311,54.7867,0.228
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_543.jpg,6.31807689111,0.2,0,0.8319,60.6234,103.3626,0.3261,55.6841,0.2542
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_585.jpg,6.31807689111,0.2,0,0.8319,60.6234,103.3626,0.3261,55.6841,0.2542
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_618.jpg,6.47993374899,0.2,0,0.8373,60.6495,103.4048,0.3207,56.1987,0.2666
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_653.jpg,6.63276279663,0.2,0,0.8339,60.6669,103.4334,0.3188,56.5038,0.2754
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_725.jpg,6.79001023331,0.2,0,0.8457,60.7014,103.4913,0.3149,57.156,0.2911
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_782.jpg,6.69779292798,0.2,0,0.8536,60.7272,103.5354,0.3132,57.6243,0.3033
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_825.jpg,6.69779292798,0.2,0,0.8536,60.7272,103.5354,0.3132,57.6243,0.3033
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_873.jpg,6.29624523859,0.2,0,0.8586,60.7526,103.5802,0.3093,58.0965,0.3154
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_944.jpg,6.85912987544,0.2,0,0.8782,60.7948,103.6563,0.3096,58.8512,0.3338
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_29_983.jpg,6.85912987544,0.2,0,0.8782,60.7948,103.6563,0.3096,58.8512,0.3338
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_018.jpg,7.01691738567,0.2,0,0.8803,60.82,103.7025,0.3062,59.2691,0.3382
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_112.jpg,7.13471198065,0.2,0,0.8977,60.8617,103.7808,0.3024,59.9675,0.3435
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_141.jpg,7.13471198065,0.2,0,0.8977,60.8617,103.7808,0.3024,59.9675,0.3435
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_177.jpg,7.21975115764,0.2,0,0.8955,60.8941,103.8442,0.2887,60.5473,0.3532
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_227.jpg,7.26775037925,0.2,0,0.9066,60.91,103.8761,0.2771,60.8216,0.3586
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_276.jpg,7.46412234766,0.2,0,0.908,60.9339,103.9247,0.268,61.2654,0.3646
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_310.jpg,7.46412234766,0.2,0,0.908,60.9339,103.9247,0.268,61.2654,0.3646
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_351.jpg,7.44903613649,0.2,0,0.9119,60.9575,103.9737,0.2563,61.7204,0.3697
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_447.jpg,7.50940456555,0.2,0,0.9293,60.9968,104.0573,0.2568,62.3023,0.3747
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_482.jpg,7.50940456555,0.2,0,0.9293,60.9968,104.0573,0.2568,62.3023,0.3747
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_518.jpg,7.47258094834,0.2,0,0.9302,61.0202,104.1082,0.2607,62.7129,0.3738
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_556.jpg,7.788941527,0.2,0,0.9385,61.0356,104.1424,0.26,62.929,0.3735
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_630.jpg,8.21723201222,0.2,0,0.9441,61.0661,104.2112,0.2556,63.3933,0.3692
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_665.jpg,8.21723201222,0.2,0,0.9441,61.0661,104.2112,0.2556,63.3933,0.3692
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_696.jpg,8.26130601189,0.2,0,0.9502,61.0887,104.2635,0.255,63.7601,0.3658
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_798.jpg,8.22527033568,0.2,0,0.9641,61.126,104.3519,0.2586,64.3968,0.3584
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_839.jpg,8.22527033568,0.2,0,0.9641,61.126,104.3519,0.2586,64.3968,0.3584
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_884.jpg,8.74292312337,0.2,0,0.9735,61.1481,104.4058,0.2649,64.8534,0.3555
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_30_963.jpg,8.26633786032,0.2,0,0.985,61.1912,104.5153,0.2741,65.794,0.3505
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_001.jpg,8.26633786032,0.2,0,0.985,61.1912,104.5153,0.2741,65.794,0.3505
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_036.jpg,8.719258637,0.2,0,0.9944,61.2122,104.5709,0.2796,66.3254,0.3525
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_126.jpg,7.92639878405,0.2,0,1.0049,61.2462,104.6646,0.2797,67.1882,0.358
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_163.jpg,7.92639878405,0.2,0,1.0049,61.2462,104.6646,0.2797,67.1882,0.358
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_202.jpg,7.15431082676,0.2,0,1.0099,61.2661,104.7215,0.2774,67.719,0.3628
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_299.jpg,6.84530718593,0.2,0,1.0215,61.3049,104.8369,0.2718,68.7591,0.3722
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_339.jpg,6.84530718593,0.2,0,1.0215,61.3049,104.8369,0.2718,68.7591,0.3722
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_390.jpg,6.78937818662,0.2,0,1.0219,61.324,104.8949,0.2621,69.2929,0.3683
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_471.jpg,5.92606772967,0.2,0,0.9069,61.3196,104.9646,358.4794,68.5405,1.8186
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_509.jpg,5.92606772967,0.2,0,0.9069,61.3196,104.9646,358.4794,68.5405,1.8186
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_557.jpg,7.11916959676,0.2,0,0.9399,61.3228,105.0081,357.6604,68.11,2.3955
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_636.jpg,0,0,10,0.9167,61.3683,105.0894,357.6882,67.6043,1.5542
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_677.jpg,0,0,10,0.9167,61.3683,105.0894,357.6882,67.6043,1.5542
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_719.jpg,0,0,10,0.9078,61.403,105.1452,358.3034,66.3377,0.5265
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_758.jpg,0,0,10,0.7352,61.4232,105.1786,358.7603,65.3852,359.8521
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_848.jpg,0,0,10,0.2277,61.4402,105.2266,359.163,64.8109,358.8966
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_888.jpg,0,0,10,0.2277,61.4402,105.2266,359.163,64.8109,358.8966
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_31_927.jpg,5.89647573679,0,0,0.0747,61.4378,105.228,359.028,64.7936,358.7574
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_020.jpg,5.91468516994,0,0,-0.0473,61.4348,105.2295,359.0713,64.7848,358.9391
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_072.jpg,5.91468516994,0,0,-0.0473,61.4348,105.2295,359.0713,64.7848,358.9391
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_118.jpg,5.92416013546,0,0,-0.1241,61.434,105.2296,359.3499,66.2135,359.3663
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_159.jpg,5.9366033708,0,0,-0.1275,61.434,105.2296,359.5371,66.9255,359.6013
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_196.jpg,6.2432684931,0,0,-0.1225,61.434,105.2295,359.7177,67.6374,359.8123
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_280.jpg,6.15495972507,0,0,-0.0933,61.4343,105.2291,0.2322,69.7717,0.3391
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_496.jpg,6.15495972507,0,0,-0.0933,61.4343,105.2291,0.2322,69.7717,0.3391
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_537.jpg,6.24045035697,0,0,-0.0687,61.4345,105.229,0.4267,70.8958,0.4997
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_618.jpg,5.84972297037,0,0,0.0309,61.435,105.2288,0.5558,75.769,0.3679
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_657.jpg,5.84972297037,0,0,0.0309,61.435,105.2288,0.5558,75.769,0.3679
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_689.jpg,5.90612814814,0,0,0.0319,61.4349,105.2288,0.4759,77.2679,0.2429
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_783.jpg,5.77707787906,0,0,0.0317,61.4349,105.2289,0.3567,79.0942,0.1014
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_822.jpg,5.77707787906,0,0,0.0317,61.4349,105.2289,0.3567,79.0942,0.1014
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_854.jpg,5.66985686107,0,0,0.0308,61.4349,105.2289,0.2787,80.1577,0.0268
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_32_958.jpg,5.50110826153,0,0,0.0284,61.4349,105.2289,0.1451,81.922,359.9222
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_004.jpg,5.50110826153,0,0,0.0284,61.4349,105.2289,0.1451,81.922,359.9222
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_042.jpg,5.44214717143,0,0,0.0264,61.4348,105.229,0.066,82.9425,359.8722
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_087.jpg,5.2798983888,0,0,0.0249,61.4348,105.229,0.0148,83.6025,359.8442
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_167.jpg,5.23872492603,0,0,0.0198,61.4348,105.2291,359.8738,85.5752,359.7851
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_203.jpg,5.23872492603,0,0,0.0198,61.4348,105.2291,359.8738,85.5752,359.7851
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_241.jpg,5.12392714137,0,0,0.0171,61.4348,105.2291,359.8127,86.5253,359.7686
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_333.jpg,4.97506893005,0,0,0.0124,61.4348,105.2291,359.7282,88.1064,359.7584
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_370.jpg,4.97506893005,0,0,0.0124,61.4348,105.2291,359.7282,88.1064,359.7584
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_402.jpg,4.95356389599,0,0,0.0,61.4348,105.2292,359.691,89.0284,359.7635
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_506.jpg,4.89665748572,0,0,0.0,61.4348,105.2292,359.6496,90.8547,359.7956
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_541.jpg,4.89665748572,0,0,0.0,61.4348,105.2292,359.6496,90.8547,359.7956
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_586.jpg,4.819153302,0,0,0.0,61.4348,105.2292,359.6423,91.7463,359.817
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_669.jpg,4.89380216598,0,0,0.0,61.4348,105.2292,359.6478,93.2256,359.8567
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_705.jpg,4.89380216598,0,0,0.0,61.4348,105.2292,359.6478,93.2256,359.8567
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_739.jpg,4.70847759494,0,0,0.0,61.4348,105.2292,359.6606,94.093,359.8813
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_837.jpg,4.65082454039,0,0,0.0,61.4348,105.2292,359.6953,95.5432,359.9217
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_875.jpg,4.65082454039,0,0,0.0,61.4348,105.2292,359.6953,95.5432,359.9217
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_904.jpg,4.52844395099,0,0,-0.0104,61.4348,105.2292,359.7229,96.3908,359.9443
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_940.jpg,4.53530345303,0,0,-0.011,61.4348,105.2292,359.7543,97.2279,359.9653
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_33_988.jpg,4.55107093364,0,0,-0.0113,61.4349,105.2292,359.7769,97.786,359.9781
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_34_039.jpg,4.60607018988,0,0,-0.0116,61.4349,105.2291,359.8128,98.6024,-0.0045
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_34_082.jpg,4.60607018988,0,0,-0.0116,61.4349,105.2291,359.8128,98.6024,-0.0045
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_34_120.jpg,4.48649735126,0,0,-0.0117,61.4349,105.2291,359.85,99.4216,0.0104
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_34_157.jpg,4.50807871986,0,0,-0.0116,61.4349,105.2291,359.8752,99.9743,0.0189
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_34_251.jpg,4.31390887841,0,0,-0.011,61.4349,105.2291,359.9376,101.349,0.0353
C:\Users\Kalpit\Documents\KDocs\Robotics\Code\img\P1\2017_08_31_08_36_34_288.jpg,4.31390887841,0,0,-0.011,61.4349,105.2291,359.9376,101.349,0.0353
